,Episode,p1_q,p2_q,p1_e,p2_e
0,0,0.00735,0.014213999999999997,0.008145,0.03705
1,1,0.008729999999999998,0.012551999999999999,0.009569999999999999,0.035724
2,2,0.008745,0.012419999999999997,0.009405,0.03514199999999999
3,3,0.00756,0.014489999999999996,0.0084,0.03675
4,4,0.00567,0.018252,0.00669,0.040968
5,5,0.0075000000000000015,0.015072,0.00861,0.03802799999999999
6,6,0.00843,0.013356,0.00921,0.036342
7,7,0.0071400000000000005,0.016182,0.008235000000000001,0.039282000000000004
8,8,0.006615,0.016139999999999995,0.00756,0.03864599999999999
9,9,0.00555,0.01815,0.00642,0.04073399999999999
10,10,0.006705,0.01614,0.0075,0.03855
11,11,0.00726,0.015419999999999998,0.00834,0.03798
12,12,0.006195,0.017886000000000003,0.007305000000000001,0.041058000000000004
13,13,0.0077399999999999995,0.012732,0.008775,0.035615999999999995
14,14,0.006959999999999999,0.016031999999999998,0.00783,0.03924
15,15,0.009,0.013601999999999998,0.009839999999999998,0.036564
16,16,0.008355,0.013914,0.009479999999999999,0.036618
17,17,0.006525,0.016458,0.007215000000000001,0.039198
18,18,0.005115,0.017622,0.006075,0.039894000000000006
19,19,0.005415,0.017292000000000002,0.006404999999999999,0.040272
20,20,0.00516,0.018954000000000002,0.00606,0.041316
21,21,0.006075,0.016001999999999995,0.00702,0.03864
22,22,0.007305000000000001,0.015521999999999998,0.008055,0.038453999999999995
23,23,0.0060149999999999995,0.016679999999999993,0.006959999999999999,0.039522
24,24,0.0075899999999999995,0.013397999999999998,0.008385,0.03584400000000001
25,25,0.00627,0.01584,0.007275000000000001,0.03922199999999999
26,26,0.00834,0.014339999999999999,0.009434999999999999,0.037458
27,27,0.005384999999999999,0.018216,0.00618,0.041226000000000006
28,28,0.005535,0.017172,0.00633,0.040218
29,29,0.00531,0.016805999999999998,0.006149999999999999,0.039216
30,30,0.00819,0.011802,0.00924,0.034758
31,31,0.0071400000000000005,0.015227999999999997,0.008145,0.03814199999999999
32,32,0.004875,0.017772,0.0057599999999999995,0.04077599999999999
33,33,0.01008,0.013542,0.010845,0.036564
34,34,0.005775,0.01845,0.006659999999999999,0.041063999999999996
35,35,0.00663,0.016368,0.0075899999999999995,0.038694
36,36,0.006105,0.016595999999999996,0.0072,0.039383999999999995
37,37,0.006059999999999999,0.017802,0.00702,0.040452
38,38,0.006825,0.014274,0.007785,0.037344
39,39,0.007350000000000001,0.016272000000000002,0.0081,0.039054000000000005
40,40,0.006675,0.015635999999999997,0.007769999999999999,0.03891
41,41,0.006795,0.013349999999999997,0.007680000000000001,0.036252000000000006
42,42,0.0071849999999999995,0.014573999999999998,0.007994999999999999,0.037169999999999995
43,43,0.005549999999999999,0.017946,0.00648,0.040518
44,44,0.00441,0.019092,0.00519,0.042323999999999994
45,45,0.005625,0.01713,0.006660000000000001,0.03926399999999999
46,46,0.006314999999999999,0.015306,0.007245,0.038495999999999996
47,47,0.006735,0.014946000000000001,0.007514999999999999,0.03765
48,48,0.00522,0.017124,0.006045,0.04002
49,49,0.004785,0.018149999999999996,0.00579,0.040212000000000005
50,50,0.005730000000000001,0.016686,0.006509999999999999,0.03984599999999999
51,51,0.008834999999999999,0.012162,0.009645,0.035261999999999995
52,52,0.006719999999999999,0.016158000000000002,0.00756,0.038447999999999996
53,53,0.006435000000000001,0.015714,0.007275000000000001,0.038664000000000004
54,54,0.0078,0.016092,0.008729999999999998,0.039582000000000006
55,55,0.005355,0.016314000000000002,0.00633,0.039282
56,56,0.004755,0.017273999999999998,0.005835000000000001,0.039791999999999994
57,57,0.00522,0.018588,0.006105,0.041094000000000006
58,58,0.00723,0.016163999999999998,0.008145,0.039126
59,59,0.005625,0.016332,0.006524999999999999,0.038903999999999994
60,60,0.0066149999999999985,0.016121999999999997,0.007469999999999999,0.038453999999999995
61,61,0.007364999999999999,0.016248,0.008055,0.03855600000000001
62,62,0.00603,0.016974,0.006944999999999998,0.03925200000000001
63,63,0.009194999999999998,0.011568,0.010289999999999999,0.03462
64,64,0.005055,0.019007999999999997,0.0061649999999999995,0.041892000000000006
65,65,0.00435,0.019362000000000004,0.00516,0.041963999999999994
66,66,0.006735,0.016349999999999996,0.007665,0.03935399999999999
67,67,0.006659999999999999,0.016002,0.007619999999999999,0.038316
68,68,0.006825,0.015072,0.007665,0.037746
69,69,0.00717,0.015923999999999997,0.00792,0.038897999999999995
70,70,0.005505,0.017646,0.00633,0.04020000000000001
71,71,0.005865,0.015612000000000001,0.006645000000000001,0.037548
72,72,0.00801,0.013271999999999997,0.009089999999999999,0.036239999999999994
73,73,0.006284999999999999,0.016295999999999998,0.007275000000000001,0.039492
74,74,0.00537,0.0171,0.0064199999999999995,0.040074
75,75,0.007154999999999999,0.014267999999999998,0.00786,0.037284000000000005
76,76,0.006765,0.014514,0.00771,0.037098
77,77,0.00651,0.014466000000000001,0.007485,0.037182
78,78,0.0076950000000000005,0.015024000000000003,0.008549999999999999,0.037884
79,79,0.006915,0.015798,0.007874999999999998,0.038634
80,80,0.005939999999999999,0.016019999999999996,0.007064999999999999,0.038706
81,81,0.006030000000000001,0.016037999999999997,0.006615,0.038951999999999994
82,82,0.0070199999999999985,0.016415999999999997,0.00813,0.039582
83,83,0.006735,0.015906000000000003,0.007769999999999999,0.038652
84,84,0.007605000000000001,0.015215999999999999,0.008369999999999999,0.037926
85,85,0.008549999999999999,0.014069999999999997,0.009479999999999999,0.037404
86,86,0.00678,0.015894,0.0077399999999999995,0.038544
87,87,0.0076349999999999986,0.014237999999999999,0.008579999999999999,0.037085999999999994
88,88,0.005894999999999999,0.016086,0.006900000000000001,0.038363999999999995
89,89,0.008235000000000001,0.014778000000000003,0.008985,0.036966
90,90,0.006659999999999999,0.015402000000000002,0.007650000000000001,0.03789
91,91,0.007785,0.015462,0.008729999999999998,0.038172
92,92,0.007035000000000001,0.014604,0.008085,0.037152000000000004
93,93,0.00795,0.013421999999999998,0.008955,0.035736
94,94,0.004829999999999999,0.016649999999999998,0.005775,0.03886799999999999
95,95,0.00678,0.013661999999999999,0.007769999999999999,0.036348000000000005
96,96,0.007650000000000001,0.014574,0.008595,0.037596
97,97,0.008025000000000001,0.014411999999999998,0.008610000000000001,0.037134
98,98,0.006,0.016121999999999997,0.00669,0.038718
99,99,0.00498,0.016626000000000002,0.005835,0.039468
100,100,0.005595,0.016440000000000003,0.00642,0.039534
101,101,0.0071849999999999995,0.015605999999999995,0.008324999999999999,0.03798599999999999
102,102,0.007485,0.014574,0.00828,0.037608
103,103,0.006225,0.015690000000000003,0.007049999999999999,0.03831
104,104,0.00651,0.016127999999999997,0.007425000000000001,0.03936
105,105,0.005685,0.016692,0.006809999999999999,0.039636
106,106,0.00726,0.014976000000000003,0.00801,0.037913999999999996
107,107,0.0070199999999999985,0.015372000000000002,0.008295,0.038412
108,108,0.005730000000000001,0.017387999999999997,0.00642,0.039966
109,109,0.0063750000000000005,0.01707,0.007305000000000001,0.039785999999999995
110,110,0.00726,0.01551,0.008085,0.038801999999999996
111,111,0.006645,0.015485999999999998,0.007454999999999999,0.038262
112,112,0.006660000000000001,0.01551,0.007544999999999999,0.038532
113,113,0.00567,0.016565999999999997,0.00645,0.039155999999999996
114,114,0.0063,0.016439999999999996,0.007064999999999999,0.039318
115,115,0.007949999999999999,0.014339999999999999,0.008894999999999998,0.036948
116,116,0.006045,0.01815,0.0071849999999999995,0.040686
117,117,0.00771,0.013422,0.008624999999999999,0.036204
118,118,0.007305000000000001,0.014735999999999997,0.008085,0.037368000000000005
119,119,0.005294999999999999,0.017592,0.006495000000000001,0.040248
120,120,0.006525,0.016349999999999996,0.0073349999999999995,0.039486
121,121,0.00678,0.016367999999999997,0.007755,0.039498000000000005
122,122,0.0058649999999999996,0.017574,0.006825,0.040985999999999995
123,123,0.008355,0.011921999999999997,0.009479999999999999,0.034985999999999996
124,124,0.006555,0.016110000000000003,0.007574999999999998,0.038411999999999995
125,125,0.004934999999999999,0.017376,0.00564,0.040608
126,126,0.00663,0.015708,0.007455000000000001,0.03842399999999999
127,127,0.005925,0.01854,0.006914999999999999,0.041136000000000006
128,128,0.00852,0.012204,0.009464999999999998,0.034769999999999995
129,129,0.00567,0.018312,0.006465,0.041021999999999996
130,130,0.006104999999999999,0.015851999999999998,0.006899999999999999,0.038880000000000005
131,131,0.008415,0.013764,0.009405,0.03616799999999999
132,132,0.00648,0.016715999999999998,0.00708,0.039594
133,133,0.009705,0.012768,0.010844999999999999,0.035519999999999996
134,134,0.00723,0.015239999999999998,0.00795,0.038088
135,135,0.0063,0.01644,0.007214999999999999,0.039216
136,136,0.005984999999999999,0.014634000000000001,0.006915,0.037938
137,137,0.005715,0.017712,0.006509999999999999,0.040854
138,138,0.00501,0.017963999999999997,0.005925,0.040458
139,139,0.0061649999999999995,0.016637999999999997,0.00693,0.039582
140,140,0.00771,0.013943999999999998,0.008565,0.037134
141,141,0.006840000000000001,0.014352,0.00789,0.037031999999999995
142,142,0.00693,0.014694000000000002,0.007680000000000001,0.037427999999999996
143,143,0.007139999999999999,0.015132,0.008249999999999999,0.03762600000000001
144,144,0.00429,0.019289999999999998,0.005415,0.04236000000000001
145,145,0.00558,0.017471999999999998,0.006404999999999999,0.04024199999999999
146,146,0.006839999999999999,0.01653,0.007785,0.039288
147,147,0.006,0.01569,0.00717,0.038118
148,148,0.00567,0.015744,0.006525,0.038664000000000004
149,149,0.00639,0.015744,0.00729,0.038675999999999995
150,150,0.00789,0.015245999999999997,0.0087,0.03822
151,151,0.005009999999999999,0.018216,0.005805,0.041436
152,152,0.005535,0.01527,0.006675,0.038046
153,153,0.006809999999999999,0.015978,0.0078,0.038838
154,154,0.008549999999999999,0.01386,0.009449999999999998,0.03625199999999999
155,155,0.006525,0.01617,0.007364999999999999,0.039605999999999995
