,Episode,p1_q,p2_q,p1_e,p2_e
0,0,0.00591,0.015648,0.006795,0.038543999999999995
1,1,0.00711,0.014837999999999995,0.008429999999999998,0.037824
2,2,0.006570000000000001,0.015648000000000002,0.007694999999999999,0.03847799999999999
3,3,0.008775,0.010313999999999999,0.009795,0.033348
4,4,0.00828,0.014159999999999999,0.00933,0.037043999999999994
5,5,0.006720000000000001,0.016350000000000003,0.00813,0.039114
6,6,0.006719999999999999,0.014418,0.008145,0.037709999999999994
7,7,0.007200000000000001,0.015287999999999998,0.00819,0.037818000000000004
8,8,0.00693,0.015857999999999997,0.008069999999999999,0.038958000000000007
9,9,0.00702,0.014201999999999994,0.008204999999999999,0.03727199999999999
10,10,0.008624999999999999,0.01272,0.009885,0.035352
11,11,0.006495000000000001,0.016026,0.007604999999999999,0.039162
12,12,0.005954999999999999,0.015341999999999998,0.007050000000000001,0.038315999999999996
13,13,0.007845,0.013151999999999999,0.009179999999999999,0.036246
14,14,0.005445,0.018702,0.006735,0.042204000000000005
15,15,0.007305000000000001,0.014855999999999998,0.008490000000000001,0.03828
16,16,0.005925000000000001,0.01611,0.007364999999999999,0.039203999999999996
17,17,0.00678,0.015018,0.0077399999999999995,0.03858
18,18,0.006735,0.016602,0.00795,0.039948000000000004
19,19,0.008249999999999999,0.012414000000000001,0.00924,0.035418
20,20,0.005535,0.018113999999999998,0.0067649999999999984,0.041153999999999996
21,21,0.0063750000000000005,0.017106,0.007755000000000001,0.04070999999999999
22,22,0.007725,0.013547999999999998,0.008895,0.036492
23,23,0.005294999999999999,0.019152,0.0065699999999999995,0.04250999999999999
24,24,0.005594999999999999,0.01701,0.006975,0.040296000000000005
25,25,0.0063750000000000005,0.01437,0.007485,0.037391999999999995
26,26,0.005234999999999999,0.018654,0.006465,0.041586
27,27,0.005115,0.015954,0.0064199999999999995,0.038754000000000004
28,28,0.006959999999999999,0.015324000000000003,0.00819,0.038406
29,29,0.006029999999999999,0.017568,0.007214999999999999,0.040458
30,30,0.007125000000000001,0.014826,0.008295,0.038045999999999996
31,31,0.00447,0.017519999999999997,0.005474999999999999,0.040362
32,32,0.00648,0.016128,0.007635,0.039276
33,33,0.00702,0.016014,0.008265,0.03903599999999999
34,34,0.007605000000000001,0.013583999999999999,0.008879999999999999,0.037056000000000006
35,35,0.004484999999999999,0.019644000000000002,0.005549999999999999,0.04242600000000001
36,36,0.00786,0.015581999999999999,0.009165,0.038688
37,37,0.00738,0.014544000000000001,0.008459999999999999,0.037781999999999996
38,38,0.00801,0.012965999999999998,0.00942,0.036137999999999997
39,39,0.006840000000000001,0.01485,0.008115,0.037416
40,40,0.00606,0.016211999999999997,0.00726,0.039186
