,Episode,p1_q,p2_q,p1_e,p2_e
0,0,0.0065699999999999995,0.015257999999999999,0.007874999999999998,0.038226
1,1,0.006750000000000001,0.013542,0.008055,0.03651
2,2,0.007424999999999999,0.015635999999999997,0.008729999999999998,0.038604
3,3,0.009555,0.010787999999999999,0.01086,0.033756
4,4,0.008025,0.015719999999999998,0.00933,0.038688
5,5,0.00816,0.014129999999999998,0.009465,0.03709799999999999
6,6,0.007935000000000001,0.013469999999999998,0.00924,0.036438
7,7,0.007619999999999999,0.012666,0.008924999999999999,0.035634
8,8,0.004875,0.016998000000000003,0.00618,0.039965999999999995
9,9,0.007575,0.014736,0.008879999999999999,0.037703999999999994
10,10,0.006494999999999999,0.016043999999999996,0.0078,0.039012
11,11,0.006225,0.015911999999999996,0.007529999999999999,0.03888
12,12,0.007965,0.015978,0.00927,0.038946
13,13,0.00528,0.018132,0.006584999999999999,0.041100000000000005
14,14,0.0054150000000000005,0.015912000000000003,0.006720000000000001,0.03888
15,15,0.007455000000000001,0.014724,0.00876,0.037692
16,16,0.008955,0.012743999999999995,0.01026,0.035712
17,17,0.004995,0.017256,0.0063,0.040224
18,18,0.00819,0.011813999999999998,0.009495,0.034781999999999993
19,19,0.007049999999999999,0.015612,0.008355,0.038579999999999996
20,20,0.00693,0.01539,0.008235000000000001,0.038357999999999996
21,21,0.0078,0.014718,0.009104999999999999,0.037686
22,22,0.006659999999999999,0.01572,0.007965,0.038688
23,23,0.007874999999999998,0.015330000000000002,0.009179999999999999,0.038298
24,24,0.007845,0.014142000000000002,0.00915,0.037110000000000004
25,25,0.005594999999999999,0.01677,0.006900000000000001,0.039737999999999996
26,26,0.006524999999999999,0.017748000000000003,0.00783,0.040716
27,27,0.00495,0.018378000000000002,0.006254999999999999,0.04134599999999999
28,28,0.006254999999999999,0.017207999999999998,0.00756,0.040175999999999996
29,29,0.0055650000000000005,0.016884,0.006870000000000001,0.039852000000000005
30,30,0.007095,0.015528000000000002,0.0084,0.038496
31,31,0.009134999999999999,0.01263,0.01044,0.035598
32,32,0.007485,0.015018000000000002,0.008790000000000001,0.03798599999999999
33,33,0.005265,0.017778000000000002,0.006570000000000001,0.040746000000000004
34,34,0.008069999999999999,0.013914000000000003,0.009375,0.036882
35,35,0.006135,0.016919999999999998,0.0074399999999999996,0.039888
36,36,0.006750000000000001,0.015456000000000001,0.008055,0.03842399999999999
37,37,0.00831,0.012215999999999996,0.009614999999999999,0.035184
38,38,0.006584999999999999,0.015012000000000001,0.00789,0.03797999999999999
39,39,0.006525,0.016421999999999996,0.00783,0.03939000000000001
40,40,0.005625,0.019044,0.00693,0.042012
41,41,0.00834,0.01518,0.009644999999999999,0.038147999999999994
42,42,0.007874999999999998,0.015359999999999999,0.009179999999999999,0.038328
43,43,0.005955,0.016404000000000002,0.00726,0.039372
44,44,0.006839999999999999,0.014868,0.008145,0.037836
45,45,0.0077399999999999995,0.013278000000000002,0.009045,0.036245999999999994
46,46,0.00786,0.01305,0.009165,0.036018
47,47,0.006555,0.016415999999999997,0.00786,0.039383999999999995
48,48,0.00882,0.013739999999999999,0.010125,0.036708
49,49,0.005685,0.015071999999999999,0.006989999999999999,0.038040000000000004
50,50,0.006149999999999999,0.014964,0.007455000000000001,0.037931999999999994
51,51,0.006525,0.016152,0.00783,0.03912
52,52,0.007244999999999999,0.013566,0.008549999999999999,0.036534
53,53,0.007665,0.014214,0.00897,0.037182
54,54,0.007364999999999999,0.016319999999999998,0.00867,0.039288
55,55,0.008115,0.012498,0.009420000000000001,0.035466000000000004
56,56,0.006525,0.016517999999999998,0.00783,0.03948600000000001
57,57,0.006165,0.0168,0.007469999999999999,0.039768000000000005
58,58,0.0077399999999999995,0.014688,0.009045000000000001,0.037656
59,59,0.006689999999999999,0.014214,0.007994999999999999,0.037182
60,60,0.007005,0.015132000000000001,0.00831,0.0381
61,61,0.0084,0.014615999999999997,0.009705,0.03758399999999999
62,62,0.007079999999999999,0.014879999999999999,0.008385,0.037848
63,63,0.007395000000000001,0.014705999999999995,0.0087,0.037674000000000006
64,64,0.006914999999999999,0.016224000000000002,0.00822,0.039192
65,65,0.00624,0.016829999999999998,0.0075450000000000005,0.039798
66,66,0.0050999999999999995,0.017334,0.006404999999999999,0.040302
67,67,0.006675,0.016325999999999997,0.00798,0.039294
68,68,0.007364999999999999,0.014658,0.00867,0.037626
69,69,0.006615,0.016242,0.00792,0.03921
70,70,0.007544999999999999,0.015918,0.00885,0.038886000000000004
71,71,0.0087,0.013560000000000001,0.010005,0.036528
72,72,0.006809999999999999,0.015749999999999997,0.008115,0.03871799999999999
73,73,0.006900000000000001,0.017094,0.008204999999999999,0.040062
74,74,0.0068699999999999985,0.015300000000000003,0.008174999999999998,0.038267999999999996
75,75,0.00669,0.016068,0.007995,0.03903600000000001
76,76,0.005505,0.018288,0.006810000000000001,0.041255999999999994
77,77,0.005699999999999999,0.015605999999999998,0.007005,0.038574000000000004
78,78,0.006720000000000001,0.014687999999999996,0.008025000000000001,0.037656
79,79,0.005234999999999999,0.016164,0.00654,0.039132
80,80,0.005790000000000001,0.017279999999999997,0.007095,0.040248
81,81,0.00711,0.015012,0.008415,0.03798
82,82,0.006705,0.014261999999999999,0.00801,0.03722999999999999
83,83,0.00669,0.017622,0.007994999999999999,0.04059
84,84,0.00798,0.013517999999999999,0.009284999999999998,0.036486
85,85,0.0065699999999999995,0.016668,0.007875,0.039636000000000005
86,86,0.006225,0.016223999999999995,0.007529999999999999,0.039192
87,87,0.005445,0.017334,0.006750000000000001,0.040302
88,88,0.003465,0.018666000000000002,0.00477,0.041634000000000004
89,89,0.007515000000000001,0.015335999999999999,0.00882,0.038304
90,90,0.006555,0.01521,0.00786,0.038178000000000004
91,91,0.006674999999999999,0.01656,0.00798,0.039527999999999994
92,92,0.007155,0.016596,0.008459999999999999,0.039564
93,93,0.007275000000000001,0.015588,0.00858,0.038556
94,94,0.004995,0.017244,0.0063,0.040212
95,95,0.00828,0.014405999999999999,0.009585,0.037374
96,96,0.0066,0.015144,0.007904999999999999,0.038112
97,97,0.005625,0.015978,0.00693,0.038946
98,98,0.00729,0.015227999999999998,0.008595,0.038195999999999994
99,99,0.005355,0.01953,0.006659999999999999,0.04249799999999999
100,100,0.008594999999999998,0.013469999999999998,0.0099,0.036438
101,101,0.00585,0.016385999999999998,0.007155,0.039354
102,102,0.00594,0.016044,0.007245,0.039012000000000005
103,103,0.005475,0.017183999999999998,0.00678,0.040152
104,104,0.007769999999999999,0.015246,0.009075,0.038214
105,105,0.00654,0.014507999999999997,0.007845,0.037475999999999995
106,106,0.007035,0.015456000000000001,0.00834,0.03842399999999999
107,107,0.006104999999999999,0.01605,0.00741,0.039018000000000004
108,108,0.006254999999999999,0.015834,0.00756,0.038802
109,109,0.0073950000000000005,0.014999999999999998,0.0087,0.037968
110,110,0.0049949999999999994,0.018324,0.0063,0.041292
111,111,0.0077399999999999995,0.013907999999999998,0.009045000000000001,0.036876
112,112,0.007635,0.016055999999999997,0.00894,0.039024
113,113,0.007319999999999998,0.01584,0.008624999999999999,0.038807999999999995
114,114,0.00534,0.015587999999999998,0.006645,0.038556
115,115,0.00726,0.014424,0.008565,0.03739200000000001
116,116,0.00756,0.013763999999999998,0.008865,0.036731999999999994
117,117,0.004995,0.019787999999999997,0.0063,0.04275599999999999
118,118,0.005984999999999999,0.017418,0.00729,0.040386
119,119,0.008025,0.013074,0.00933,0.036042
120,120,0.006855,0.013878,0.00816,0.036846000000000004
121,121,0.006045,0.017802,0.00735,0.04077
122,122,0.007965,0.013206000000000002,0.009269999999999999,0.036174
123,123,0.00654,0.016344,0.007845,0.03931199999999999
124,124,0.0050100000000000006,0.019056000000000003,0.006315000000000001,0.042024000000000006
125,125,0.006885,0.015114,0.00819,0.038082000000000005
126,126,0.00612,0.01626,0.007425000000000001,0.039228
127,127,0.006825,0.016164,0.008130000000000002,0.039132
128,128,0.004905,0.018354,0.00621,0.041322
129,129,0.006209999999999999,0.01542,0.007514999999999999,0.038388
130,130,0.006675,0.016319999999999998,0.00798,0.039288
131,131,0.00645,0.015924,0.007755000000000001,0.038892
132,132,0.0037949999999999998,0.021372,0.0050999999999999995,0.044340000000000004
133,133,0.004935,0.01869,0.00624,0.041657999999999994
134,134,0.00735,0.015228000000000002,0.008655,0.038196
135,135,0.00693,0.014808000000000002,0.008235000000000001,0.037776000000000004
136,136,0.007424999999999999,0.014327999999999999,0.008729999999999998,0.037295999999999996
137,137,0.006705,0.015078000000000001,0.00801,0.038045999999999996
138,138,0.00654,0.013974000000000002,0.007845,0.036942
139,139,0.006344999999999999,0.015528,0.00765,0.038495999999999996
140,140,0.006870000000000001,0.01803,0.008174999999999998,0.040998
141,141,0.006359999999999999,0.016044,0.007665,0.039012000000000005
142,142,0.006494999999999999,0.016128000000000003,0.0078,0.039096
143,143,0.006899999999999999,0.014471999999999999,0.008204999999999999,0.03744
144,144,0.008205,0.013841999999999998,0.00951,0.036809999999999996
145,145,0.0054,0.017873999999999998,0.006705,0.040842
146,146,0.005925,0.016811999999999997,0.00723,0.03978000000000001
147,147,0.006959999999999999,0.01524,0.008265,0.038208
148,148,0.006404999999999999,0.014087999999999996,0.00771,0.037056
149,149,0.006029999999999999,0.015966,0.0073349999999999995,0.038933999999999996
150,150,0.008174999999999998,0.015,0.009479999999999999,0.03796800000000001
151,151,0.006705,0.016919999999999998,0.00801,0.039888
152,152,0.0076950000000000005,0.013205999999999997,0.009,0.036174000000000005
153,153,0.006645000000000001,0.016523999999999997,0.00795,0.039492
154,154,0.0066,0.014711999999999998,0.007904999999999999,0.03767999999999999
155,155,0.0074399999999999996,0.015372000000000002,0.008745,0.03834
156,156,0.006075,0.015132,0.00738,0.038099999999999995
157,157,0.008025000000000001,0.014838000000000002,0.00933,0.037806
158,158,0.0075450000000000005,0.015491999999999997,0.00885,0.038459999999999994
159,159,0.008490000000000001,0.013728,0.009795000000000002,0.036696
160,160,0.006885,0.015924,0.00819,0.038891999999999996
161,161,0.007094999999999999,0.013493999999999999,0.0084,0.036462
162,162,0.00717,0.014844,0.008475,0.037812
163,163,0.00663,0.017958000000000002,0.007935000000000001,0.040926
164,164,0.004815,0.01914,0.00612,0.042108
165,165,0.005894999999999999,0.017562,0.0072,0.04053
166,166,0.007229999999999999,0.014831999999999998,0.008535000000000001,0.0378
167,167,0.007650000000000001,0.015564,0.008955,0.03853199999999999
168,168,0.00825,0.013506,0.009555,0.036474
169,169,0.00732,0.014190000000000001,0.008624999999999999,0.037158
170,170,0.0058200000000000005,0.016506,0.007124999999999999,0.039473999999999995
171,171,0.0087,0.011868,0.010005,0.034836
172,172,0.005475,0.01752,0.00678,0.040487999999999996
173,173,0.00537,0.017982,0.006675,0.04095
174,174,0.00606,0.017574,0.007364999999999999,0.04054199999999999
175,175,0.00441,0.019577999999999998,0.005715,0.04254600000000001
176,176,0.008280000000000001,0.011861999999999998,0.009585,0.03483
177,177,0.00528,0.017676,0.006584999999999999,0.040644
178,178,0.00735,0.015204,0.008655,0.038172000000000005
179,179,0.00765,0.016056,0.008955000000000001,0.039024
180,180,0.007845,0.013578,0.00915,0.036545999999999995
181,181,0.006150000000000001,0.017418,0.007455000000000001,0.040386
182,182,0.007394999999999999,0.014771999999999999,0.0087,0.03774
183,183,0.006225,0.017478000000000004,0.00753,0.040446
184,184,0.0061649999999999995,0.01647,0.007469999999999999,0.039437999999999994
185,185,0.005955,0.016997999999999996,0.00726,0.039966
186,186,0.008639999999999998,0.012936000000000001,0.009944999999999999,0.035904
187,187,0.008415,0.011856,0.00972,0.034823999999999994
188,188,0.00669,0.014652000000000004,0.007995,0.03762
189,189,0.008745,0.014076,0.01005,0.037044
190,190,0.00426,0.018786,0.005564999999999999,0.041754000000000006
191,191,0.008265,0.012492000000000001,0.009569999999999999,0.03546
192,192,0.007274999999999999,0.014651999999999997,0.00858,0.037619999999999994
193,193,0.0066,0.01683,0.007904999999999999,0.039798
194,194,0.006675,0.015114000000000002,0.00798,0.038082000000000005
195,195,0.00741,0.014705999999999999,0.008714999999999999,0.037674
196,196,0.004905,0.019098,0.006209999999999999,0.042066000000000006
197,197,0.00519,0.018732,0.006495000000000001,0.0417
198,198,0.0072,0.017058,0.008504999999999999,0.04002599999999999
199,199,0.00756,0.013536000000000001,0.008865000000000001,0.036504
200,200,0.007364999999999999,0.015005999999999999,0.00867,0.037973999999999994
201,201,0.007845000000000001,0.01398,0.00915,0.036948
202,202,0.006225,0.014766000000000001,0.00753,0.037734000000000004
203,203,0.00618,0.016512,0.007485,0.039479999999999994
204,204,0.006254999999999999,0.017442,0.00756,0.04041
205,205,0.00489,0.017202,0.006195000000000001,0.040170000000000004
206,206,0.006509999999999999,0.017597999999999996,0.007814999999999999,0.040566
207,207,0.006225,0.016925999999999993,0.00753,0.039894000000000006
208,208,0.006914999999999999,0.016631999999999997,0.00822,0.039599999999999996
209,209,0.006539999999999999,0.016008,0.007845,0.038976000000000004
210,210,0.006555,0.015318,0.007859999999999999,0.038286
211,211,0.00783,0.014070000000000001,0.009135,0.037037999999999995
212,212,0.007095,0.016872,0.0084,0.039839999999999993
213,213,0.0062699999999999995,0.016541999999999998,0.007575,0.03951
214,214,0.00732,0.013956000000000001,0.008624999999999999,0.036924
215,215,0.006795000000000001,0.015096000000000004,0.0081,0.038063999999999994
216,216,0.006975,0.014153999999999995,0.00828,0.037122
217,217,0.006989999999999999,0.014411999999999998,0.008295,0.03738
218,218,0.007214999999999999,0.014556,0.00852,0.037523999999999995
219,219,0.007845,0.014346,0.00915,0.037314
220,220,0.00669,0.015300000000000003,0.007994999999999999,0.038267999999999996
221,221,0.007529999999999999,0.01596,0.008834999999999999,0.038928000000000004
222,222,0.00678,0.016805999999999998,0.008085,0.039774
223,223,0.005145,0.020124,0.00645,0.043092
224,224,0.007364999999999999,0.015132000000000001,0.00867,0.0381
225,225,0.00528,0.017046,0.006584999999999999,0.040013999999999994
226,226,0.006900000000000001,0.014988,0.008205,0.037956000000000004
227,227,0.00798,0.01314,0.009284999999999998,0.036108
228,228,0.005474999999999999,0.017394,0.00678,0.04036199999999999
229,229,0.00708,0.014729999999999998,0.008385,0.037698
230,230,0.00642,0.015545999999999997,0.007725,0.038514
231,231,0.006945,0.016578,0.008249999999999999,0.039546
232,232,0.009585,0.012989999999999996,0.01089,0.035958
233,233,0.005985,0.016859999999999997,0.00729,0.039828
234,234,0.00648,0.016014,0.007785,0.038982
235,235,0.005189999999999999,0.018996,0.006495000000000001,0.041963999999999994
236,236,0.006870000000000001,0.017172,0.008174999999999998,0.040139999999999995
237,237,0.0055049999999999995,0.014969999999999999,0.006809999999999999,0.03793799999999999
238,238,0.007199999999999998,0.015515999999999999,0.008505,0.038484
239,239,0.00507,0.01803,0.0063750000000000005,0.040998
240,240,0.007635,0.013679999999999996,0.00894,0.03664799999999999
241,241,0.00624,0.016974,0.007544999999999999,0.039942000000000005
242,242,0.006659999999999999,0.01506,0.007965,0.03802799999999999
243,243,0.007229999999999999,0.017183999999999998,0.008535,0.040152
244,244,0.00498,0.017501999999999997,0.006284999999999999,0.040470000000000006
245,245,0.0052499999999999995,0.017778000000000002,0.006555,0.040746000000000004
246,246,0.0058200000000000005,0.018144,0.007124999999999999,0.041112
247,247,0.008069999999999999,0.015036,0.009375,0.038003999999999996
248,248,0.00693,0.016734,0.008235,0.039701999999999994
249,249,0.0069900000000000006,0.015024000000000003,0.008295,0.037992
